fold,n_trades,cagr,sharpe,alpha_ann,outperf_ann,kospi_ann,dd_pct,seconds,variant
F1_2009_2013,313,16.38151758849158,0.7384985175426854,9.420134421678684,5.244707036482921,11.136810552008658,26.911509523807087,113.42027854919434,book_only_baseline
F2_2014_2017,299,10.012713479180801,0.4151187305855256,5.452993389661009,3.7644843009884577,6.248229178192344,35.14684757827104,90.69154381752014,book_only_baseline
F3_2018_2020,275,-6.169159529953916,-0.15245258708160994,-7.874783454981883,-10.179657297442034,4.010497767488119,59.802716368199484,77.38528180122375,book_only_baseline
F4_2021_2026,422,20.821118146571614,0.6997110501723575,6.7325081945921,2.4336987311436076,18.387419415428006,40.509945236493664,117.80584263801575,book_only_baseline
F1_2009_2013,332,14.764833607881634,0.5797181995796596,6.067063522425628,3.6280230558729754,11.136810552008658,33.406620677177685,83.25781774520874,R5_bw08_peak1k_cap4
F2_2014_2017,283,24.822266381518766,0.8976417022547512,18.736551723536536,18.57403720332642,6.248229178192344,24.137705980274927,71.61040663719177,R5_bw08_peak1k_cap4
F3_2018_2020,267,0.27213724471306655,0.10650363796155778,0.5778148575906211,-3.7383605227750527,4.010497767488119,54.4144602874234,63.4885094165802,R5_bw08_peak1k_cap4
F4_2021_2026,470,13.1862367272078,0.43869176852414354,5.728613411682552,-5.201182688220207,18.387419415428006,61.06657221813164,90.99456310272217,R5_bw08_peak1k_cap4
