variant,book_w,quality_w,q_definition,cagr_pct,sharpe,sortino,calmar,max_dd_mtm_pct,alpha_annual_pct,total_return_pct,win_rate,payoff
A1_90_10_Q0,0.9,0.1,Q0_quality_safety,17.225495388169023,0.6947118142266931,0.8476416553939423,0.43061244814698496,40.00231638052712,8.614114101603134,1499.2055918308588,,
A2_85_15_Q0,0.85,0.15,Q0_quality_safety,17.827271000136015,0.7123013357559844,0.8983503024289278,0.4327921489878404,41.19129943051921,9.197554031229041,1648.6041244691605,,
A4_80_20_Q3_buffett,0.8,0.2,Q3_buffett_gate,17.84448400338561,0.7484209892196473,0.9940426334559834,0.4049125359052675,44.06997171250946,9.470108238025484,1653.065080481793,,
A5_magic_formula_gate,0.8,0.2,A5_magic_gate,11.229490721591073,0.451583878500174,0.5396452912597678,0.214332723120611,52.39279638728765,3.676348675160552,540.003822225482,,
B1_inverse_quality,0.8,0.2,B1_inverse_quality,10.696459516534329,0.4131819493774226,0.50623703899162,0.1436925485573944,74.43990397499209,3.141327731225352,488.5645648409135,,
B3_mid_quality,0.8,0.2,B3_mid_quality,15.400140905716619,0.6386025268184836,0.7963631266444289,0.3536405226128681,43.547444144502705,7.07225623577248,1116.2479101058432,,
B6_quality_x_value,0.8,0.2,B6_quality_x_value,12.931351175995754,0.5307700508889104,0.6436513888478296,0.2700640332332029,47.88253741596686,4.805778256819489,734.0789941446682,,
B9_random_seed42,0.8,0.2,B9_random_seed42,16.70674355799322,0.6248213450700443,0.779948339509758,0.3517791964953317,47.49213064455597,8.249183105433081,1380.1585080830623,,
