date,equity
2016-11-04,234157637.54
2016-11-04,234157637.54
2016-11-04,234157637.54
2016-11-04,234157637.54
2016-11-04,234157637.54
2016-11-04,234157637.54
2016-11-04,234157637.54
2016-11-04,234157637.54
2016-11-04,234157637.54
2016-11-04,234157637.54
2016-11-11,233156424.65
2016-11-11,233156424.65
2016-11-18,232309036.17
2016-11-18,232309036.17
2016-11-25,231153156.22
2016-11-25,231196148.12
2016-11-25,230011674.13
2016-11-25,228661649.26
2016-11-25,228661649.26
2016-11-25,228661649.26
2016-11-25,228661649.26
2016-11-25,228661649.26
2016-11-30,229574704.12
2016-11-30,228715097.44
2016-11-30,228882294.68
2016-11-30,228662272.06
2016-11-30,228150499.37
2016-11-30,227252487.91
2016-12-02,226655790.59
2016-12-02,226655790.59
2016-12-02,226655790.59
2016-12-02,226655790.59
2016-12-02,226655790.59
2016-12-02,226655790.59
2016-12-02,226655790.59
2016-12-02,226655790.59
2016-12-09,226153721.31
2016-12-09,226153721.31
2016-12-23,225176291.23
2016-12-23,225225039.84
2016-12-23,225225039.84
2016-12-23,225225039.84
2016-12-30,224518363.55
2016-12-30,223809285.20
2016-12-30,223809285.20
2016-12-30,223809285.20
2016-12-31,223279475.56
2016-12-31,221947606.17
2016-12-31,221053104.21
2016-12-31,220067258.52
2016-12-31,219521775.02
2016-12-31,219501088.15
2017-01-06,219418976.27
2017-01-06,219247716.09
2017-01-06,219247716.09
2017-01-06,219247716.09
2017-01-06,219247716.09
2017-01-06,219247716.09
2017-01-06,219247716.09
2017-01-06,219247716.09
2017-01-06,219247716.09
2017-01-06,219247716.09
2017-01-13,218955930.19
2017-01-13,218525744.65
2017-01-13,218525744.65
2017-01-13,218525744.65
2017-01-20,217878636.93
2017-01-20,219772729.95
2017-01-20,219245334.50
2017-01-20,219245334.50
2017-01-20,219245334.50
2017-01-20,219245334.50
2017-01-31,219159828.22
2017-01-31,217837467.07
2017-01-31,217170991.85
2017-01-31,216600751.21
2017-01-31,216580013.29
2017-02-03,216580013.29
2017-02-03,216580013.29
2017-02-03,216580013.29
2017-02-03,216580013.29
2017-02-03,216580013.29
2017-02-10,216184467.84
2017-02-10,216184467.84
2017-02-17,217967731.25
2017-02-17,217967731.25
2017-02-24,217333516.77
2017-02-24,216352085.60
2017-02-24,216352085.60
2017-02-24,216352085.60
2017-02-28,215482645.94
2017-02-28,214980984.65
2017-02-28,214299885.10
2017-02-28,213085123.69
2017-02-28,212733449.30
2017-03-03,212244988.10
2017-03-03,212244988.10
2017-03-03,212244988.10
2017-03-03,212244988.10
2017-03-03,212244988.10
2017-03-03,212244988.10
2017-03-03,212244988.10
2017-03-10,211321192.11
2017-03-10,211321192.11
2017-03-17,211162747.71
2017-03-17,211271529.92
2017-03-17,211271529.92
2017-03-17,211271529.92
2017-03-24,210636949.33
2017-03-24,209971880.82
2017-03-24,209971880.82
2017-03-24,209971880.82
2017-03-31,209375521.59
2017-03-31,208699036.34
2017-03-31,209226980.69
2017-03-31,209207612.60
2017-03-31,208961980.28
