variant,n_cands,n_trades,cagr,sharpe,dd_pct,alpha_ann,outperf_ann
book_only_baseline,51508,1263,11.194949182992753,0.4338851455883973,63.07730232603138,3.3562686046242143,-0.28787214023775487
R20a_f12w_neg,17676,1178,5.537779711466939,0.22449559101667324,68.6707960510057,-2.0810851402860866,-5.9450416117635685
R20b_fi12w_both_neg,8300,1203,0.5304163225095193,0.041730392293524404,80.28658857977132,-5.855487766025998,-10.952405000720988
R20c_R20a_AND_mom,11849,1044,6.770383759591958,0.2700594241637281,57.521587568678875,-0.32214083835246854,-4.71243756363855
R20d_f12neg_AND_f4pos,5142,1064,7.981994867301179,0.3143986064920908,67.73957542593988,0.3881447876329971,-3.500826455929329
R20e_f4w_neg,17507,1187,11.037908291153386,0.4226455742939411,58.804858064138664,3.5792389577150834,-0.4449130320771211
R20f_f12neg_AND_pos_lt07,9620,1340,1.912021665372099,0.07710892801513539,78.57577858571125,-5.696156507408083,-9.570799657858409
