fold,strategy,n_trades,annualised_return_pct,sharpe,sortino,calmar,max_drawdown_mtm_pct,alpha_annual_pct,outperformance_ann_pct
train,A_24w_hold_max50,1648,21.372811342689403,1.0345247805627111,1.4957548432567647,1.0359513673485472,20.631095258256938,13.39680247572781,12.840812496838883
train,B_book_faithful_max20,581,11.890652401398505,0.5033308462086956,0.6537069172495489,0.3687410175033507,32.24662252631132,5.79299849708316,3.3586535555479857
test,A_24w_hold_max50,1366,9.286513810886321,0.39353568298699115,0.47925017408496384,0.18398626633357157,50.47395110485935,-0.5098227506300795,-5.314958229770261
test,B_book_faithful_max20,676,13.38374976316532,0.4728876999045535,0.6598097659541847,0.23766790319103884,56.31281962548971,3.0770713602264257,-1.2177222774912622
