variant,n_cands,n_trades,cagr,sharpe,dd_pct,alpha_ann,outperf_ann
book_only_baseline,51508,1263,11.194949182992753,0.4338851455883973,63.07730232603138,3.3562686046242143,-0.28787214023775487
R17a_mom12_AND_26,35412,1057,14.765447714735558,0.5577890905849188,58.17402081918461,6.749729638179967,3.28262639150505
R17b_mom4_AND_26,32557,1148,9.35105062270598,0.36219793641082354,63.951478095791124,2.2855218151104273,-2.1317707005245268
R17c_mom_4_12_26,28177,1075,11.742904118273788,0.4557854528766243,57.612084139464535,3.9252141054713583,0.2600827950432816
R17d_mom26_AND_body50,14414,1122,10.867047774904325,0.42990222507059384,56.53483568174226,3.0595133781967387,-0.6157735483261817
R17e_mom12_AND_body50,14716,1160,12.689154199409792,0.4875964962547459,56.40999777073863,5.107927635176365,1.2063328761792835
R17f_mom26_sec_cap2,44300,1159,14.12802031387348,0.5165080227392681,58.68682950114285,6.478402202836545,2.645198990642972
R17g_mom_12_26_body50,12266,1034,16.11945793539944,0.6130724969680462,57.219707050437286,8.121878947768469,4.636636612168932
R17h_mom26_AND_12_not_crash,38285,1096,13.538625175522778,0.523093327571284,57.44346910962611,5.803113342276043,2.0558038522922706
