variant,n_cands,n_trades,cagr,sharpe,dd_pct,alpha_ann,outperf_ann
book_only_baseline,51508,1263,11.194949182992753,0.4338851455883973,63.07730232603138,3.3562686046242143,-0.28787214023775487
R19a_pos_lt03,4987,1336,6.956542593559356,0.2775401373828682,59.355200223719976,0.9701659969317511,-4.5262787296711515
R19b_pos_lt05,14070,1374,9.662871943492757,0.359672970446873,66.63896779361733,3.5902367691363826,-1.8199493797377508
R19c_pos_lt07,26334,1231,12.82642672242682,0.48016942194488327,64.4525165438642,5.465942694333129,1.3436053991963126
R19d_pos_01_05,12466,1370,8.23854886858002,0.31322996958016824,65.6472537092975,2.1412695158854196,-3.2442724546504875
R19e_pos_02_06,17373,1294,5.562507055376442,0.22487649041771174,66.64373413527368,-0.2744815606255664,-5.9203142678540654
R19f_pos_lt07_AND_mom,13314,1027,11.772360642132185,0.44877994453677267,59.43194144184522,4.838648835708798,0.28953931890167706
R19g_pos_lt05_AND_mom26,7966,1267,-0.7208187379924902,-0.00229102631347228,77.74519779970545,-6.320115501457224,-12.203640061222998
