key,n_trades,cagr,sharpe,sortino,calmar,max_dd,alpha_ann,outperf_ann
P11_00_baseline,1242,12.475289801820843,0.47422515369426355,0.6423698961527053,0.2128307888301512,58.61600133323145,4.286796516587217,0.9924684785903359
P11_10_strict,840,7.880013441942069,0.3394535036811681,0.44689543416071237,0.16130292817834893,48.852265305619994,0.8281906058890395,-3.602807881288439
P11_20_smart_3pct,1052,6.257459621535388,0.2531330687641726,0.3226908297576139,0.11445458869516816,54.67198556976296,-0.786797901570937,-5.225361701695119
P11_21_smart_5pct,1110,8.625286668531418,0.3523698351592513,0.4366470737316127,0.14370908457238638,60.01907738954982,0.9756718779057965,-2.85753465469909
P11_22_smart_3pct_anyslope,990,7.2294893328580745,0.3000024164375496,0.38636410426604845,0.1368873172973097,52.81343425816526,0.08723330999344803,-4.253331990372433
