date,0
2016-04-11,0.010963489465014556
2016-05-10,-0.05207605956174841
2016-06-09,-0.03787044859465784
2016-07-11,0.042985569451327525
2016-08-09,0.07904358863112139
2016-09-08,-0.02865670324316258
2016-10-07,0.08185443881028287
2016-11-07,0.02286749290367626
2016-12-07,0.2280815720184326
2017-01-09,0.05699083871850692
2017-02-08,0.05390182102898892
2017-03-10,-0.03457597014468297
2017-04-10,0.07229507980644143
2017-05-10,0.054809954133356396
2017-06-09,0.02120244546826523
2017-07-11,-0.013100331750709713
2017-08-09,-0.04972371612947641
2017-09-08,0.14417950345025332
2017-10-09,0.057752131222615286
2017-11-07,0.021627024492937495
2017-12-07,0.00490204639929352
2018-01-09,-0.003392475948992946
2018-02-08,0.12781186732374808
2018-03-12,-0.026352115757253932
2018-04-11,0.019750967137598798
2018-05-10,0.06539752149858769
2018-06-11,-0.06623243512867377
2018-07-11,0.0935391769789929
2018-08-09,-0.07928438119558495
2018-09-10,-0.13107416076017991
2018-10-09,0.05401758722289941
2018-11-07,-0.15909298268793667
2018-12-10,0.22245224670903505
2019-01-10,0.09291342086900017
2019-02-11,0.1280770467429143
2019-03-13,0.11809459216706077
2019-04-11,-0.07429679465200109
2019-05-13,-0.11076420561846408
2019-06-12,0.19249996984809783
2019-07-12,-0.08301915426483084
2019-08-12,0.07602311124289526
2019-09-11,-0.12109378858545572
2019-10-10,0.1688891828871125
2019-11-08,0.11797813042261107
2019-12-10,0.09662066166614704
2020-01-10,0.13333298406358896
2020-02-11,-0.022735344178088656
2020-03-12,0.16016991443420683
2020-04-13,0.001331657588846211
2020-05-12,0.1826834430686429
2020-06-11,0.04242043153818029
2020-07-13,0.1038778117787693
2020-08-11,-0.028143727660877003
2020-09-10,0.028190665235053262
2020-10-09,0.022435426493491444
2020-11-09,0.12348764704831179
2020-12-09,0.01763197085894659
2021-01-11,-0.015571923227704038
2021-02-10,0.08350010128475582
2021-03-12,0.016925110228765333
2021-04-13,-0.0838162952633135
2021-05-12,0.011586985860942117
2021-06-11,-0.05357927884728256
2021-07-13,-0.053630892826184814
2021-08-11,0.05639565238669358
2021-09-10,0.04482015925863548
2021-10-11,0.0649068301061442
2021-11-09,-0.0720926532236572
2021-12-09,-0.11971338051135788
2022-01-10,-0.04576631195438183
2022-02-09,-0.029609101242643942
2022-03-11,-0.0031332518135956614
2022-04-11,-0.05801590867511111
2022-05-11,0.09056983240696624
2022-06-10,-0.11765283682930047
2022-07-13,0.18244749248350983
2022-08-11,0.016444636293209816
2022-09-12,-0.051118485125334304
2022-10-11,0.09699689306470782
2022-11-09,-0.03003724075092625
2022-12-09,0.08478140926857186
2023-01-11,0.1113057776604167
2023-02-10,0.01504592497914458
2023-03-14,0.01106685377730723
2023-04-13,-0.0006419659424132403
2023-05-12,0.1382220228178265
2023-06-13,0.05610284019351882
2023-07-14,0.13711414325151774
2023-08-14,-0.09026555317168761
2023-09-13,-0.02878020565954659
2023-10-12,0.045374353161542334
2023-11-10,0.10856875414419837
2023-12-12,0.04528074481128546
2024-01-12,-0.02437213341885844
2024-02-13,-0.015800406309988517
2024-03-14,-0.1429514884702431
2024-04-15,-0.07890502243070775
2024-05-14,0.05295126753663894
2024-06-13,0.09352809354903406
2024-07-16,0.015046055883333943
2024-08-14,-0.041802804620984214
2024-09-13,0.12248321779019575
2024-10-14,0.008785245631742074
2024-11-12,0.07871036026257484
